"hip","proper","ra","dec","mag","absmag","t_eff","con","constellations","const_name"
36017,,7.422215,-21.982591,6.04,-13.96,7611,"CMa",0,
36019,,7.422769,81.257456,6.3,-0.807,10029,"Cam",0,
36024,,7.423686,-25.217767,5.79,-2.392,11773,"CMa",0,
36039,,7.42727,-79.094188,5.54,-0.238,4354,"Men",0,
36041,,7.427471,9.276097,4.99,-2.532,4867,"CMi",1,"Canis Minor"
36045,,7.428606,-31.73872,6.32,-1.346,15166,"CMa",0,
36046,,7.428779,27.79808,3.78,0.945,4804,"Gem",5,"Gemini"
36055,,7.430889,-5.774961,5.98,-1.871,5051,"Mon",0,
36114,,7.439403,-51.018481,5.09,-1.252,4777,"Car",0,
36123,,7.441052,10.608067,6.38,1.873,8644,"CMi",0,
36141,,7.444782,11.008833,6.39,-1.673,12600,"CMi",0,
36143,,7.44513,-34.140692,5.9,-1.602,13827,"Pup",0,
36145,,7.445237,49.211527,4.61,-0.009,9546,"Lyn",2,"Lynx"
36156,,7.448981,20.257557,5.94,0.257,7037,"Gem",0,
36168,,7.449856,-23.086023,5.65,-2.267,12931,"CMa",0,
36186,,7.452219,-17.864861,5.6,0.773,7147,"CMa",0,
36188,"Gomeisa",7.452512,8.289315,2.89,-0.586,11584,"CMi",5,"Canis Minor"
36211,,7.457178,66.331571,6.47,-0.586,10703,"Cam",0,
36236,,7.461927,-22.859199,5.98,-1.375,11319,"Pup",0,
36238,,7.462324,21.445247,5.2,2.673,6478,"Gem",0,
36251,,7.46435,-11.556867,5.79,-2.641,5957,"CMa",0,
36258,,7.466434,-29.155896,5.55,-1.705,10354,"Pup",0,
36264,,7.467202,-26.838974,6.26,-1.466,3966,"Pup",0,
36265,,7.467243,6.941968,5.22,0.274,7645,"CMi",0,
36284,,7.469387,8.92553,4.33,-0.616,4119,"CMi",1,"Canis Minor"
36325,,7.47775,27.552938,6.36,1.065,4451,"Gem",0,
36340,,7.479793,15.109822,6.23,-0.528,10196,"Gem",0,
36345,,7.480876,-31.848401,5.95,-0.843,13985,"Pup",0,
36346,,7.480946,-64.509804,6.38,-0.349,3885,"Vol",0,
36348,,7.480968,48.18393,5.7,-0.225,11434,"Lyn",0,
36351,,7.481288,46.314618,6.42,1.162,4487,"Lyn",0,
36362,,7.484699,-31.456216,5.78,-1.799,15783,"Pup",0,
36363,,7.484916,-38.812065,5.41,-0.678,13575,"Pup",0,
36366,,7.485195,31.78455,4.16,2.878,7117,"Gem",3,"Gemini"
36377,,7.487179,-43.301432,3.25,-0.618,3973,"Pup",2,"Puppis"
36388,,7.488519,-1.905329,5.6,-3.578,4002,"Mon",0,
36393,,7.489012,28.118275,5.07,1.407,8298,"Gem",1,"Gemini"
36395,,7.489407,-14.998657,6.05,3.324,6374,"Pup",0,
36396,,7.489474,-10.326664,5.75,-2.243,3739,"Mon",0,
36399,,7.490455,-7.551168,5.86,3.684,6340,"Mon",0,
36425,,7.496606,12.006564,4.55,-1.671,4362,"CMi",1,"Canis Minor"
36429,,7.49688,27.916146,5.01,-0.847,4634,"Gem",0,
36431,,7.497615,-23.024287,4.85,-5.044,7521,"Pup",0,
36439,,7.498867,49.672463,5.35,3.819,6413,"Lyn",0,
36444,,7.499925,-52.651157,5.87,0.656,4830,"Car",0,
36496,,7.508587,-54.399365,5.95,0.135,3816,"Car",0,
36514,,7.511834,-30.962281,4.65,-3.668,5044,"Pup",0,
36526,,7.514204,-5.226494,6.24,-2.595,4516,"Mon",0,
36528,,7.514638,68.465621,5.63,-0.062,4664,"Cam",0,
36547,,7.517911,82.411466,4.92,-1.005,3692,"Cam",1,"Camelopardalis"
36553,,7.519107,11.202979,6.38,-0.408,4359,"CMi",0,
36616,,7.53011,17.086046,5.45,0.518,4618,"Gem",0,
36640,,7.534934,-8.881326,5.9,3.671,6122,"Mon",0,
36641,,7.534986,1.914481,5.24,-1.598,7594,"CMi",0,
36657,,7.53952,-35.961188,6.35,-0.116,11554,"Pup",0,
36721,,7.552716,-24.710731,5.84,1.205,8044,"Pup",0,
36723,,7.553241,3.290379,5.59,2.487,7112,"CMi",0,
36728,,7.553656,-40.058522,6.27,-0.588,12721,"Pup",0,
36732,,7.555434,-19.412525,5.64,1.029,4627,"Pup",0,
36736,,7.556163,-14.338307,6.21,-2.742,10634,"Pup",0,
36740,,7.556897,37.187897,6.4,0.559,4437,"Lyn",0,
36760,,7.560134,15.826662,5.27,-0.298,8866,"Gem",1,"Gemini"
36773,,7.563323,-14.523892,4.82,-3.548,4222,"Pup",0,
36778,,7.564179,-36.338392,5.42,-2.383,11047,"Pup",0,
36779,,7.564311,51.314147,6.44,-1.139,4244,"Lyn",0,
36795,,7.567551,-22.296067,4.44,2.425,6198,"Pup",0,
36796,,7.568046,10.568076,6.28,0.62,9237,"CMi",0,
36807,,7.570231,-33.46343,6.11,1.533,7234,"Pup",0,
36812,,7.571081,3.371725,5.83,-0.402,9807,"CMi",0,
36817,,7.571839,-23.473661,5.06,2.556,6421,"Pup",0,
36848,,7.576333,-27.012275,5.78,0.797,4764,"Pup",0,
36850,"Castor",7.576634,31.888276,1.58,0.615,9094,"Gem",18,"Gemini"
36856,,7.577662,-51.474517,6.29,-2.008,8690,"Car",0,
36896,,7.585778,30.960924,5.34,0.053,4830,"Gem",1,"Gemini"
36914,,7.58935,-74.274957,6.33,-1.442,9313,"Vol",0,
36917,,7.589694,-28.369323,4.65,0.49,12041,"Pup",0,
36942,,7.594365,-52.533836,4.93,-0.472,4204,"Car",0,
36962,,7.598708,26.895741,4.06,-0.537,3913,"Gem",7,"Gemini"
36965,,7.598884,43.030959,6.37,0.629,6900,"Lyn",0,
36977,,7.600447,-55.887708,6.39,0.146,4521,"Car",0,
36981,,7.601082,-14.492771,5.66,-2.29,10773,"Pup",0,
36982,,7.601164,-77.634109,6.72,-1.131,3343,"Cha",1,"Chamaeleon"
36986,,7.602059,-22.160505,6.4,0.038,4912,"Pup",0,
37000,,7.604638,-8.311302,6.27,-0.508,3911,"Mon",0,
37004,,7.604792,-40.531267,7.48,2.332,7834,"Pup",1,"Puppis"
37023,,7.608789,46.180288,5.66,-0.475,3872,"Lyn",0,
37031,,7.609641,5.862171,5.89,2.918,5888,"CMi",0,
37036,,7.611398,-19.702338,5.69,-2.882,14487,"Pup",0,
37043,,7.6122,-48.830167,5.69,-0.072,10139,"Pup",0,
37046,,7.613067,55.75506,5.93,1.369,4623,"Lyn",0,
37088,,7.621303,-4.110979,5.14,0.993,6536,"Mon",0,
37089,,7.621369,-23.775399,6.34,-3.107,6122,"Pup",0,
37091,,7.62161,40.025383,6.34,-0.79,3780,"Lyn",0,
37096,,7.622809,-34.96853,4.53,-0.687,11126,"Pup",0,
37128,,7.629173,-38.010425,6.38,0.175,4039,"Pup",0,
37140,,7.631628,48.773842,5.93,1.473,7645,"Lyn",0,
37165,,7.637325,24.360441,6.37,3.223,7032,"Gem",0,
37173,,7.638346,-25.364804,4.69,-1.701,11677,"Pup",0,
37174,,7.638391,-48.601436,5.68,-4.235,5616,"Pup",0,
37202,,7.642371,-38.781487,6.2,0.724,4821,"Pup",0,
37204,,7.64246,35.04855,5.58,0.295,5008,"Gem",1,"Gemini"
37223,,7.645528,-36.49683,5.78,-1.647,13575,"Pup",0,
37229,"Markeb",7.647186,-26.803836,3.8,-1.332,14147,"Pup",2,"Puppis"
37248,,7.65009,-53.273357,6.06,-0.356,12292,"Car",0,
37265,"Jishui",7.65276,34.584346,4.89,1.352,6668,"Gem",2,"Gemini"
37269,,7.653335,24.222528,6.18,0.523,9164,"Gem",0,
37279,"Procyon",7.655033,5.224993,0.4,2.671,6581,"CMi",10,"Canis Minor"
37289,,7.656721,-16.847292,6.4,-0.831,4043,"Pup",0,
37293,,7.657495,-26.863102,6.5,-0.348,11493,"Pup",0,
37297,,7.657595,-38.308021,4.84,-1.317,16077,"Pup",0,
37300,,7.657942,17.674519,5.04,-0.995,3739,"Gem",0,
37322,,7.662171,-38.139287,5.73,-0.491,12560,"Pup",0,
37329,,7.663299,-38.260652,5.76,-1.973,10870,"Pup",0,
37331,,7.663458,-72.581916,8.13,1.504,4588,"Vol",1,"Volans"
37339,,7.665025,32.009727,6.16,1.125,6851,"Gem",0,
37345,,7.666109,-37.579422,5.99,-2.173,10196,"Pup",0,
37364,,7.670425,-19.660861,5.92,-0.483,4562,"Pup",0,
37369,,7.67075,38.344539,5.77,-2.01,3628,"Lyn",0,
37375,,7.672504,-11.752552,6.43,0.014,4414,"Pup",0,
37379,,7.673114,-15.26392,4.98,-1.664,3907,"Pup",0,
37391,,7.675295,87.020091,5.05,-0.675,3770,"Cep",0,
37394,,7.676534,-8.18543,6.01,1.114,8064,"Mon",0,
37404,,7.679773,13.771251,6.23,-1.414,4171,"Gem",0,
37406,,7.680429,57.082865,6.09,-0.563,4094,"Lyn",0,
37428,,7.682922,23.018527,5.93,-2.418,3870,"Gem",0,
37441,,7.686782,48.131533,5.58,0.661,4828,"Lyn",0,
37447,,7.687454,-9.551131,3.94,0.659,4807,"Mon",2,"Monoceros"
37450,,7.687727,-38.533532,5.41,-0.888,12762,"Pup",0,
37461,,7.689368,-44.632168,6.41,-1.316,9575,"Pup",0,
37465,,7.689869,-22.336721,6.16,-0.999,3659,"Pup",0,
37469,,7.690413,-43.635334,7.04,-0.233,9406,"Pup",1,"Puppis"
37478,,7.693099,3.624779,5.95,0.228,10047,"CMi",0,
37504,,7.697004,-72.606098,3.93,0.751,4787,"Vol",2,"Volans"
37508,,7.697735,13.480453,5.79,-1.099,3579,"Gem",0,
37521,,7.700894,14.208503,5.55,-2.443,3665,"Gem",0,
37530,,7.702839,-58.630918,6.4,-1.525,11493,"Car",0,
37580,,7.7121,34.000218,6.05,2.166,6417,"Gem",1,"Gemini"
37590,,7.713376,-26.351326,5.64,0.711,4869,"Pup",0,
37599,,7.714818,-58.230058,6.2,-0.284,4757,"Car",0,
37606,,7.715865,-45.173118,5.04,3.079,5378,"Pup",0,
37609,,7.716788,58.71036,4.93,0.365,8423,"Lyn",0,
37614,,7.718172,0.189333,6.17,-0.009,4761,"CMi",0,
37623,,7.719996,-36.050089,5.6,-0.816,12762,"Pup",0,
37629,,7.721867,28.88351,4.23,1.312,4632,"Gem",1,"Gemini"
37634,,7.722553,4.945762,6.5,0.016,4231,"CMi",0,
37636,,7.722828,22.399472,6.25,1.289,4989,"Gem",0,
37648,,7.725663,-28.410885,4.63,-2.243,3695,"Pup",0,
37664,,7.728307,-40.933746,5.12,1.005,4657,"Pup",0,
37666,,7.728589,-38.201879,6.42,-0.081,12329,"Pup",0,
37677,,7.73013,-28.954826,3.94,-16.06,8017,"Pup",0,
37701,,7.734495,50.433794,5.31,-1.468,9546,"Lyn",0,
37704,,7.735254,25.784159,5.3,-1.145,3923,"Gem",0,
37705,,7.735454,2.405422,6.46,1.005,7703,"CMi",0,
37710,,7.736027,-36.062505,5.8,2.635,7117,"Pup",0,
37720,,7.736964,-69.821593,6.16,0.675,10047,"Vol",0,
37723,,7.737238,12.860071,6.4,-0.194,4173,"CMi",0,
37740,,7.740793,24.397993,3.57,0.385,4985,"Gem",7,"Gemini"
37751,,7.742825,-24.674079,5.62,-3.878,16229,"Pup",0,
37752,,7.74283,-37.942917,5.89,-0.681,12183,"Pup",0,
37773,,7.745519,-66.071933,6.37,-0.071,4950,"Vol",1,"Volans"
37819,,7.754249,-37.968584,3.62,-4.083,3439,"Pup",2,"Puppis"
37823,,7.755013,-43.752566,6.02,-0.986,10821,"Pup",0,
37826,"Pollux",7.755277,28.026199,1.16,1.084,4867,"Gem",17,"Gemini"
37843,,7.758092,-14.690537,6.06,1.605,8375,"Pup",0,
37853,,7.759736,-34.172363,5.36,4.449,5935,"Pup",0,
37854,,7.759866,-56.72257,6.1,-1.083,6742,"Car",0,
37891,,7.765797,-14.563805,5.03,0.74,7007,"Pup",0,
37901,,7.767275,-6.772511,5.49,0.918,4196,"Mon",1,"Monoceros"
37908,,7.768736,18.510043,4.89,-0.196,4119,"Gem",1,"Gemini"
37915,,7.769596,-37.93367,5.87,-0.42,12041,"Pup",0,
37921,,7.771167,10.768252,5.25,0.421,9288,"CMi",1,"Canis Minor"
37934,,7.774289,62.830522,6.5,1.573,7418,"Cam",0,
37939,,7.77595,-37.772569,6.31,0.082,4244,"Pup",0,
37946,,7.777577,37.517394,5.15,-0.466,3809,"Lyn",0,
37949,,7.777793,65.455676,5.93,0.915,4519,"Cam",0,
37951,,7.779087,-12.675313,6.39,-0.398,9589,"Pup",0,
37982,,7.784934,-39.330996,6.33,-0.179,13288,"Pup",0,
37995,,7.786821,-22.51951,5.9,-2.606,15433,"Pup",0,
37996,,7.787389,-36.0736,6.46,0.777,4695,"Pup",0,
38010,,7.790276,-38.511145,5.07,-2.48,12076,"Pup",0,
38016,,7.791757,33.415697,5.14,-1.396,3686,"Gem",1,"Gemini"
38020,,7.792085,-46.60849,5.22,-3.19,13725,"Pup",0,
38031,,7.794035,-15.990688,6.31,-2.5,3000,"Pup",0,
38037,,7.795891,-16.014483,6.38,-1.802,3476,"Pup",0,
38048,,7.799089,-12.192705,5.48,3.198,6378,"Pup",0,
38070,,7.801436,-25.937169,4.4,-3.791,10845,"Pup",1,"Puppis"
38074,,7.802374,-40.652378,6.14,-0.339,3802,"Pup",0,
38087,,7.805417,-56.471075,6.3,-13.7,4830,"Car",0,
38089,,7.805608,-47.077722,4.69,0.427,4776,"Pup",0,
38106,,7.809344,23.14098,6.18,-0.735,6002,"Gem",0,
38146,,7.817132,-24.912208,5.32,0.64,5416,"Pup",1,"Puppis"
38147,,7.817177,13.371869,6.07,-0.773,4213,"Gem",0,
38152,,7.818533,-56.41036,5.57,-2.052,4636,"Car",0,
38159,,7.82024,-46.857717,5.82,-3.041,13288,"Pup",0,
38160,,7.820257,-60.283688,5.78,3.085,6599,"Car",0,
38164,,7.820638,-46.373205,4.1,-4.417,14202,"Pup",0,
38167,,7.820736,-35.243286,5.94,-0.056,10416,"Pup",0,
38170,"Azmidi",7.821571,-24.859786,3.34,-4.487,4459,"Pup",3,"Puppis"
38183,,7.824525,-44.751157,6.32,1.181,4924,"Pup",0,
38184,,7.824669,-13.352948,6.23,-1.481,11047,"Pup",0,
38196,,7.825643,12.81425,6.42,0.141,4880,"CMi",0,
38200,,7.826502,-33.28895,5.61,-1.223,3736,"Pup",0,
38206,,7.827771,-14.085359,6.34,-0.915,3609,"Pup",0,
38209,,7.82799,-19.505518,6.49,1.247,4432,"Pup",0,
38210,,7.828054,-66.195974,5.78,-0.112,10196,"Vol",0,
38211,,7.828111,-17.228408,5.17,0.708,4352,"Pup",0,
38246,,7.834908,-19.523548,6.11,-1.512,4381,"Pup",0,
38253,,7.836271,-9.183441,5.6,-2.227,4084,"Mon",0,
38267,,7.839957,-50.509468,5.89,1.501,4686,"Pup",0,
38292,,7.845142,-44.579945,6.45,0.334,5055,"Pup",0,
38300,,7.846499,3.277253,6.17,0.287,4654,"CMi",0,
38303,,7.847527,4.459514,6.49,0.575,4960,"CMi",0,
38306,,7.848175,0.079556,6.38,0.321,4427,"CMi",0,
38307,,7.848677,-11.128602,6.16,0.705,4615,"Mon",0,
38316,,7.850022,-24.528557,6.43,0.692,9575,"Pup",0,
38319,,7.850655,33.233653,6.06,1.82,8084,"Gem",1,"Gemini"
38325,,7.851591,54.12924,6.03,3.673,6302,"Lyn",0,
38349,,7.854262,37.082085,6.49,0.14,3971,"Lyn",0,
38355,,7.85565,-43.095232,6.34,-2.559,14973,"Pup",0,
38370,,7.861211,-42.888202,6.05,-2.984,15502,"Pup",0,
38372,,7.861358,-12.819405,6.37,1.981,6804,"Pup",0,
38373,,7.861663,1.766868,5.12,-1.287,12219,"CMi",0,
38375,,7.861952,-21.173662,5.62,0.761,4936,"Pup",0,
38382,,7.862862,-13.898029,5.16,4.072,5895,"Pup",0,
38394,,7.865771,19.325085,6.03,0.317,4620,"Gem",0,
38403,,7.867743,45.932989,6.5,1.42,7691,"Lyn",0,
38406,,7.868664,3.277342,6.3,0.348,4053,"CMi",0,
38414,,7.870288,-40.575786,3.71,-1.459,4826,"Pup",0,
38423,,7.871024,-34.705442,5.01,3.74,6413,"Pup",0,
38427,,7.871911,-14.846175,5.69,-1.932,6880,"Pup",0,
38438,,7.874929,-54.367165,5.7,-2.363,13725,"Car",0,
38449,,7.876789,55.209443,6.36,1.085,9575,"Lyn",0,
38455,,7.877402,-38.862812,4.49,-2.002,16003,"Pup",0,
38474,,7.879961,-5.428257,5.76,2.765,6673,"Mon",1,"Monoceros"
38497,,7.884308,-36.363769,5.44,-1.348,4557,"Pup",0,
38500,,7.884344,-49.613044,4.63,-2.203,19746,"Pup",0,
38518,,7.888378,-48.102934,4.22,-4.308,12762,"Pup",0,
38538,,7.891616,26.765783,4.97,0.801,8472,"Gem",2,"Gemini"
38593,,7.903058,-35.877287,5.48,-1.109,15101,"Pup",0,
38623,,7.90813,47.385982,6.25,-0.713,4606,"Lyn",0,
38635,,7.911088,-34.846713,6.14,-0.352,3913,"Pup",0,
38639,,7.911864,47.564596,5.47,-1.586,4057,"Lyn",0,
38656,,7.91482,-57.302806,5.62,0.547,4326,"Car",0,
38667,,7.916786,-52.58333,6.36,-1.428,9634,"Car",0,
38686,,7.920514,-30.917643,6.45,-0.709,4036,"Pup",0,
38712,,7.925398,8.86284,5.86,2.904,6875,"CMi",0,
38722,,7.927749,19.88397,5.38,0.08,10102,"Gem",0,
38723,,7.92801,35.412684,6.23,2.376,7338,"Lyn",0,
38732,,7.929608,-43.845054,6.02,-2.946,12041,"Pup",0,
38783,,7.938514,-60.526436,5.74,-2.279,3885,"Car",0,
38792,,7.939645,-30.28457,6.28,-1.386,4032,"Pup",0,
38794,,7.939974,4.485567,6.16,-1.62,4934,"CMi",0,
38827,,7.946313,-52.98236,3.46,-2.262,15232,"Car",1,"Carina"
38835,,7.94765,-22.880119,4.2,-1.821,5510,"Pup",1,"Puppis"
38846,,7.94939,-43.500411,5.36,-3.05,14545,"Pup",0,
38845,,7.949396,-42.406475,6.09,-0.768,4223,"Pup",0,
38848,,7.949848,15.790281,5.8,0.025,4347,"Cnc",0,
38863,,7.953544,-63.296835,6.14,0.369,11773,"Car",0,
38868,,7.954411,8.64122,6.03,0.962,4849,"CMi",0,
38870,,7.954526,1.127029,6.35,2.39,6256,"CMi",0,
38872,,7.955118,-44.109859,5.08,-2.549,14545,"Pup",0,
38879,,7.955575,-47.890705,6.21,-1.298,11646,"Pup",0,
38901,,7.961141,-30.33457,4.76,-3.091,8077,"Pup",2,"Puppis"
38908,,7.962946,-60.303072,5.59,4.542,5995,"Car",0,
38917,,7.964368,-45.577669,5.14,0.388,4384,"Pup",0,
38925,,7.965223,-40.784352,6.46,0.577,4890,"Pup",0,
38945,,7.968304,7.21353,6.42,-0.403,10029,"CMi",0,
38957,,7.970678,-49.244912,4.47,-2.873,15433,"Pup",0,
38959,,7.971265,43.977374,6.36,0.804,4768,"Lyn",0,
38962,,7.972404,2.224767,5.3,0.952,4983,"CMi",0,
38963,,7.972624,-51.448472,6.44,0.637,7429,"Car",0,
38975,,7.975409,16.51868,6.05,-1.777,4046,"Cnc",0,
38994,,7.98071,-60.824462,5.77,-1.773,11153,"Car",0,
39014,,7.983835,-45.215844,5.98,-1.414,13335,"Pup",0,
39023,,7.984921,-23.310396,5.09,-2.017,4645,"Pup",0,
39035,,7.986752,-49.976851,6.35,-13.65,13725,"Pup",0,
39038,,7.9871,-49.973772,6.37,-13.63,11347,"Pup",0,
39041,,7.987715,-73.244171,6.33,0.76,8239,"Vol",0,
39061,,7.991217,-39.296944,5.22,1.496,6728,"Pup",0,
39067,,7.993071,13.242166,6.05,1.054,4282,"Cnc",0,
39070,,7.993762,-60.587061,5.19,-2.204,3193,"Car",0,
39073,,7.994469,-60.207351,6.3,-1.264,10395,"Car",0,
39079,,7.995598,-3.679583,4.93,0.302,4481,"Mon",1,"Monoceros"
39094,,7.997605,36.082075,6.5,-0.556,3870,"Lyn",0,
39095,,7.997792,-18.399228,4.61,0.265,8565,"Pup",0,
39117,,8.003264,73.917919,5.37,-1.783,4120,"Cam",0,
39122,,8.004083,-48.981509,6.01,0.982,9003,"Pup",0,
39138,,8.005547,-63.567456,4.81,-1.115,14973,"Car",0,
39153,,8.008045,-48.871768,6.13,-1.232,11235,"Pup",0,
39172,,8.01226,-2.881917,6.41,-2.844,11291,"Mon",0,
39177,,8.013141,17.308703,5.6,-1.331,4295,"Cnc",0,
39180,,8.013362,19.816216,6.3,0.895,4648,"Cnc",0,
39184,,8.013875,-54.151275,5.87,-0.988,12931,"Car",0,
39191,,8.01552,25.392836,5.87,-0.67,4809,"Cnc",0,
39194,,8.016884,23.583093,6.34,1.619,4559,"Cnc",0,
39198,,8.017612,-6.419195,6.45,2.248,5193,"Mon",0,
39211,,8.020371,-1.392608,4.69,-1.008,4034,"Mon",0,
39213,,8.020525,4.879824,5.65,0.774,9352,"CMi",0,
39221,,8.022434,59.047398,5.78,2.46,6631,"Lyn",0,
39225,,8.023068,-54.51553,6.12,-1.961,10274,"Car",0,
39236,,8.02508,16.455309,5.99,-0.105,9907,"Cnc",0,
39238,,8.025438,-55.454655,6.28,-0.243,13478,"Car",0,
39251,,8.027091,-37.28372,5.9,-0.324,8105,"Pup",0,
39261,,8.028465,60.324353,6.02,1.048,8031,"Cam",0,
39263,,8.028822,25.089465,6.32,0.498,9225,"Cnc",0,
39271,,8.030758,8.913991,6.22,2.197,6006,"CMi",0,
39279,,8.031996,35.413069,6.34,-0.655,3863,"Lyn",0,
39299,,8.035037,-37.050043,6.31,-0.647,3782,"Pup",0,
39311,,8.03776,2.334571,4.39,-0.067,4402,"CMi",1,"Canis Minor"
39326,,8.040547,-6.337135,6.34,1.04,5842,"Mon",0,
39340,,8.041893,63.090306,6.09,0.765,5969,"Cam",0,
39348,,8.043278,57.273627,6.48,1.375,5725,"Lyn",0,
39360,,8.045774,-41.309828,5.52,-0.317,13776,"Pup",0,
39380,,8.051156,-32.463548,5.83,0.027,4448,"Pup",0,
39420,,8.058225,-42.948327,6.28,-0.693,4834,"Pup",0,
39424,,8.058634,27.794332,4.94,0.464,4611,"Gem",0,
39429,"Naos",8.059737,-40.003148,2.21,-5.397,25996,"Pup",5,"Puppis"
39487,,8.071164,-32.674829,5.25,-3.784,2312,"Pup",0,
39514,,8.075733,-25.699737,6.35,-0.717,4058,"Pup",0,
39524,,8.078172,-19.728148,6.12,-1.925,13879,"Pup",0,
39527,,8.078445,-50.590396,5.96,-1.843,4468,"Vel",0,
39530,,8.078593,-62.836347,6.25,-1.577,11464,"Car",0,
39535,,8.079251,18.84202,6.21,1.062,10235,"Cnc",0,
39538,,8.079768,79.479612,5.39,0.412,10196,"Cam",1,"Camelopardalis"
39566,,8.084363,-53.107921,5.52,0.167,4246,"Car",0,
39567,,8.08458,13.118215,5.14,1.049,9288,"Cnc",1,"Cancer"
39584,,8.088974,-46.978411,6.18,-13.82,13106,"Vel",0,
39607,,8.093627,27.529736,6.21,-1.133,9392,"Cnc",0,
39617,,8.095801,-33.569435,6.15,-3.528,4668,"Pup",0,
39625,,8.09712,-0.57332,6.4,0.527,4740,"Mon",0,
39659,,8.10511,22.63549,5.96,-0.833,3635,"Cnc",0,
39675,,8.107615,-9.244457,6.25,-1.191,9619,"Mon",0,
39690,,8.111206,-45.266015,5.04,-3.114,4011,"Vel",0,
39691,,8.111558,-48.497389,6.34,-1.585,14910,"Vel",0,
39722,,8.119429,43.260365,6.35,-0.083,9839,"Lyn",0,
39730,,8.121113,-17.368744,6.5,-0.273,4412,"Pup",0,
39734,,8.121678,-20.554342,5.33,-3.049,8455,"Pup",0,
39757,"Tureis",8.125737,-24.304324,2.83,1.382,6465,"Pup",3,"Puppis"
39780,,8.129404,21.581816,5.3,3.464,5749,"Cnc",0,
39794,,8.132173,-68.617062,4.35,-1.833,12111,"Vol",1,"Volans"
39843,,8.140179,-63.800821,6.32,-0.675,10567,"Car",0,
39847,,8.140963,51.50667,4.78,0.356,8939,"Lyn",0,
39863,,8.143236,-2.983786,4.36,-3.197,4908,"Mon",2,"Monoceros"
39866,,8.14379,-37.681221,6.36,-3.262,10480,"Pup",0,
39874,,8.145124,13.640917,6.25,1.735,6370,"Cnc",0,
39876,,8.145439,-20.363173,6.37,-2.452,8146,"Pup",0,
39898,,8.149124,-11.33965,6.31,-1.014,9379,"Mon",0,
39903,,8.150213,-61.302429,4.74,3.237,6559,"Car",0,
39906,,8.150455,-19.245014,4.4,-1.371,14202,"Pup",1,"Puppis"
39919,,8.152641,-48.684413,5.66,-1.583,11709,"Vel",0,
39920,,8.15283,-35.455015,6.21,0.852,5070,"Pup",0,
39938,,8.156404,42.430609,6.26,-0.293,4384,"Lyn",0,
39943,,8.157926,-16.248922,5.66,-2.912,13827,"Pup",0,
39953,"Regor",8.158876,-47.336588,1.75,-5.923,13430,"Vel",5,"Vela"
39957,,8.159342,-56.085384,5.66,0.25,7744,"Car",0,
39958,,8.159773,29.093076,6.47,-1.721,5276,"Cnc",0,
39961,,8.159977,-44.122773,5.2,-2.717,14973,"Vel",0,
39970,,8.161988,-47.937193,5.23,-2.421,16870,"Vel",0,
39974,,8.163249,-42.640803,6.27,-1.073,10120,"Pup",0,
39995,,8.167719,58.248242,5.91,-1.191,4217,"Lyn",0,
40007,,8.170308,25.844481,6.44,-0.627,4127,"Cnc",0,
40016,,8.17238,-49.237347,6.46,-2.192,13196,"Vel",0,
40023,,8.174218,25.507334,5.73,2.647,5224,"Cnc",1,"Cancer"
40035,,8.177731,-13.799207,5.53,3.781,6336,"Pup",0,
40058,,8.183024,14.629474,6.22,-0.229,9392,"Cnc",0,
40063,,8.183801,-37.292372,6.42,-3.537,10294,"Pup",0,
40077,,8.186332,-48.461994,5.83,-1.231,13478,"Vel",0,
40084,,8.187863,-12.926999,4.72,1.051,4971,"Pup",0,
40085,,8.187944,9.82123,6.08,-1.067,11806,"Cnc",0,
40086,,8.18835,54.540238,6.48,0.378,4968,"Lyn",0,
40091,,8.189304,-39.618545,4.44,-4.143,3804,"Pup",0,
40096,,8.190526,-42.987278,4.73,-15.27,7991,"Pup",0,
40107,,8.192501,-7.772539,5.36,0.61,5070,"Hya",0,
40155,,8.199991,-46.644351,5.77,-3.611,5803,"Vel",0,
40160,,8.201683,-43.40044,6.48,-13.52,3447,"Vel",0,
40167,"Tegmine",8.203535,17.647771,4.67,2.673,6158,"Cnc",1,"Cancer"
40183,,8.208554,-46.264285,6,-1.529,12111,"Vel",0,
40215,,8.213552,68.474072,5.34,-1.473,4779,"UMa",0,
40220,,8.214321,-37.92447,6.4,0.102,8391,"Pup",0,
40231,,8.216592,16.51432,6.03,0.186,5074,"Cnc",0,
40240,,8.21913,29.656536,5.62,-0.987,10919,"Cnc",1,"Cancer"
40259,,8.222213,-15.788221,4.99,-2.14,4726,"Pup",0,
40263,,8.222715,-1.165885,6.48,0.558,5014,"Hya",0,
40274,,8.224866,-35.899518,4.78,-2.493,12007,"Pup",0,
40282,,8.226178,-50.196072,5.52,-1.204,3638,"Vel",0,
40285,,8.22671,-46.991628,5.14,-2.959,13151,"Vel",0,
40291,,8.228075,-33.569528,6.38,0.978,4592,"Pup",0,
40299,,8.229348,-46.578684,6.49,-1.477,14147,"Vel",0,
40305,,8.230607,56.452246,5.88,-0.348,4819,"Lyn",0,
40321,,8.232865,-36.322281,5.09,-2.377,15712,"Pup",0,
40324,,8.232972,-36.340777,6.11,-1.623,15783,"Pup",0,
40326,,8.234143,-40.34789,4.42,-0.387,4541,"Pup",0,
40341,,8.236399,-32.140711,6.07,-3.138,14147,"Pup",0,
40342,,8.236428,17.675955,6.47,1.582,7062,"Cnc",0,
40344,,8.237017,-35.490019,5.77,1.58,4804,"Pup",0,
